movieId,title,genres,year,imdbId,imdbLink,poster,youtubeId
912,1211,"Wings of Desire (Himmel über Berlin, Der)","Drama, Fantasy, Romance",1987,93191,http://www.imdb.com/title/tt93191,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMTk1MTUzMl5BMl5BanBnXkFtZTcwODAwNTQ4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",18gU7pY0P-Q
913,1212,"Third Man, The","Film-Noir, Mystery, Thriller",1949,41959,http://www.imdb.com/title/tt41959,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYmRkMjgtMmZkZi00ZDYyLTk5OTktZWZjZTEzNGZlMWEwXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg",F-QWLAndD1E
914,1213,Goodfellas,"Crime, Drama",1990,99685,http://www.imdb.com/title/tt99685,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg",qo5jJpHtI1Y
915,1214,Alien,"Horror, Sci-Fi",1979,78748,http://www.imdb.com/title/tt78748,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNhN2IxZWItNGEwYS00ZDNhLThiM2UtODU3NWJlZjBkYjQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",097uj1HjkbM
916,1215,Army of Darkness,"Action, Adventure, Comedy, Fantasy, Horror",1993,106308,http://www.imdb.com/title/tt106308,"https://images-na.ssl-images-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",4vvJCg2JsIc
917,1216,"Big Blue, The (Grand bleu, Le)","Adventure, Drama, Romance",1988,95250,http://www.imdb.com/title/tt95250,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDgzNDQzMF5BMl5BanBnXkFtZTgwOTg0NjE0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",82onGmBx9ZM
918,1217,Ran,"Drama, War",1985,89881,http://www.imdb.com/title/tt89881,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",YwP_kXyd-Rw
919,1218,"Killer, The (Die xue shuang xiong)","Action, Crime, Drama, Thriller",1989,97202,http://www.imdb.com/title/tt97202,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQyMDVhZjItMGI0Mi00MDQ1LTk3NmQtZmRjZGQ5ZTQ2ZDU5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",OXF0R4dcU5Y
920,1219,Psycho,"Crime, Horror",1960,54215,http://www.imdb.com/title/tt54215,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDI3OWRmOTEtOWJhYi00N2JkLTgwNGItMjdkN2U0NjFiZTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",kf8X-MtsufY
921,1220,"Blues Brothers, The","Action, Comedy, Musical",1980,80455,http://www.imdb.com/title/tt80455,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdhOTJmYmQtMmE0OS00ZDMyLWFkZDItZmZmMGJlNGUyNjNhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2HCR4c1zPyk
922,1221,"Godfather: Part II, The","Crime, Drama",1974,71562,http://www.imdb.com/title/tt71562,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjZiNzIxNTQtNDc5Zi00YWY1LThkMTctMDgzYjY4YjI1YmQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg",9O1Iy9od7-A
923,1222,Full Metal Jacket,"Drama, War",1987,93058,http://www.imdb.com/title/tt93058,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2ZThkOGItZGY5YS00MDYwLTkyOTAtNDRmZWIwMGRhYTc0L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",UuWmCVdwhKg
924,1223,"Grand Day Out with Wallace and Gromit, A","Adventure, Animation, Children, Comedy, Sci-Fi",1989,104361,http://www.imdb.com/title/tt104361,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWUyNjg5MTktNDk2Yi00YzUwLTkwMjMtZTdlNTcxZTk4OWY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ablYsAGtuSM
925,1224,Henry V,"Action, Drama, Romance, War",1989,97499,http://www.imdb.com/title/tt97499,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODg1Mjk5NF5BMl5BanBnXkFtZTcwNzQyNjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",K_xaHuelVj8
926,1225,Amadeus,Drama,1984,86879,http://www.imdb.com/title/tt86879,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_UX182_CR0,0,182,268_AL_.jpg",0F8_qdd8iho
927,1226,"Quiet Man, The","Drama, Romance",1952,45061,http://www.imdb.com/title/tt45061,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",SH4OFXlvzKA
928,1227,Once Upon a Time in America,"Crime, Drama",1984,87843,http://www.imdb.com/title/tt87843,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",mzhX2PD6Srw
929,1228,Raging Bull,Drama,1980,81398,http://www.imdb.com/title/tt81398,"https://images-na.ssl-images-amazon.com/images/M/MV5BODFkNzA3ZGEtOTM3Ny00ZmEyLThjNDgtYTk4ZTM1ZTlkZmUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg",YiVOwxsa4OM
930,1230,Annie Hall,"Comedy, Romance",1977,75686,http://www.imdb.com/title/tt75686,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDM2MjkwM15BMl5BanBnXkFtZTcwODU3OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",OzlXjvcsM1U
931,1231,"Right Stuff, The",Drama,1983,86197,http://www.imdb.com/title/tt86197,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUwMDA3MTYtZjhjMi00ODFmLTg5ZTAtYzgwN2NlODgzMmUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",Ak1n6qQS3_A
932,1232,Stalker,"Drama, Mystery, Sci-Fi",1979,79944,http://www.imdb.com/title/tt79944,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",b2GL4UoL4o0
933,1233,"Boot, Das (Boat, The)","Action, Drama, War",1981,82096,http://www.imdb.com/title/tt82096,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRmOWY0MGUtNTVhMy00NzRlLTljNDAtNTBiNTRlODgxNmY2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",r37MmBuFoc0
934,1234,"Sting, The","Comedy, Crime",1973,70735,http://www.imdb.com/title/tt70735,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjM1OTAyOV5BMl5BanBnXkFtZTgwMDkwODg4MDE@._V1._CR52,57,915,1388_UX182_CR0,0,182,268_AL_.jpg",_nAIb_J9T5M
935,1235,Harold and Maude,"Comedy, Drama, Romance",1971,67185,http://www.imdb.com/title/tt67185,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",bVF0o9S5Ex4
936,1236,Trust,"Comedy, Drama, Romance",1990,103130,http://www.imdb.com/title/tt103130,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQxMjM2MjQ0OF5BMl5BanBnXkFtZTcwMzYzMzYyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",pIgv4Tvx3V0
937,1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,1957,50976,http://www.imdb.com/title/tt50976,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2I1ZWU4YjMtYzU0My00YmMzLWFmNTAtZDJhZGYwMmI3YWQ5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",NtkFei4wRjE
938,1238,Local Hero,Comedy,1983,85859,http://www.imdb.com/title/tt85859,"https://images-na.ssl-images-amazon.com/images/M/MV5BODhiMmM3YzQtZjMwNy00YTdkLTkwOTItZDhjYWE1ZTVlNmExXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",nufb3JysCgY
939,1240,"Terminator, The","Action, Sci-Fi, Thriller",1984,88247,http://www.imdb.com/title/tt88247,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",k64P4l2Wmeg
940,1241,Dead Alive (Braindead),"Comedy, Fantasy, Horror",1992,103873,http://www.imdb.com/title/tt103873,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODI4NjYxOF5BMl5BanBnXkFtZTgwODU0ODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",Ogj4f-V--h0
941,1242,Glory,"Drama, War",1989,97441,http://www.imdb.com/title/tt97441,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDEwZGItZGI1Yy00YjU0LTlkY2YtMGEzODQ0ZjZjMzBhL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",lJiMlgvygvc
942,1243,Rosencrantz and Guildenstern Are Dead,"Comedy, Drama",1990,100519,http://www.imdb.com/title/tt100519,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc0MTU0MDY1OV5BMl5BanBnXkFtZTcwMDI2OTY2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",bFniHEBdCrk
943,1244,Manhattan,"Comedy, Drama, Romance",1979,79522,http://www.imdb.com/title/tt79522,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",JEoEGW4Hb9w
944,1245,Miller's Crossing,"Crime, Drama, Film-Noir, Thriller",1990,100150,http://www.imdb.com/title/tt100150,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",hkJIcFMN_pc
945,1246,Dead Poets Society,Drama,1989,97165,http://www.imdb.com/title/tt97165,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",wrBk780aOis
946,1247,"Graduate, The","Comedy, Drama, Romance",1967,61722,http://www.imdb.com/title/tt61722,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",CVw_-PF3PFs
947,1248,Touch of Evil,"Crime, Film-Noir, Thriller",1958,52311,http://www.imdb.com/title/tt52311,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDFkMDEwM2MtOWY4MS00YWNhLTg5ZWItYzAxZTJlN2Y1NjBmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",gFCaDFAKNlk
948,1249,"Femme Nikita, La (Nikita)","Action, Crime, Romance, Thriller",1990,100263,http://www.imdb.com/title/tt100263,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NjYzNjY1MF5BMl5BanBnXkFtZTgwOTk1Mzk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",167URLa-On0
949,1250,"Bridge on the River Kwai, The","Adventure, Drama, War",1957,50212,http://www.imdb.com/title/tt50212,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjE1MzU4NWEtYjhjZS00NzM3LWIyYjQtMWU1M2VkNWYzMzMwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",t5hZ4Xv5VjE
950,1251,8 1/2 (8½),"Drama, Fantasy",1963,56801,http://www.imdb.com/title/tt56801,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MTA0NjEzMF5BMl5BanBnXkFtZTgwMDg4NDYxMzE@._V1_UY268_CR5,0,182,268_AL_.jpg",i4SJYkYtWcw
951,1252,Chinatown,"Crime, Film-Noir, Mystery, Thriller",1974,71315,http://www.imdb.com/title/tt71315,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWRkNGJhMmEtMWM3Ni00MDc3LThhMTQtMWI2OTMxYmE5MTZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",acB78SkO80A
952,1253,"Day the Earth Stood Still, The","Drama, Sci-Fi, Thriller",1951,43456,http://www.imdb.com/title/tt43456,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjUzNGQ0ZTUtNjMzNy00YmFjLTg2NjctM2UwODUzZGZlNDhhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6U3cZuxcH_8
953,1254,"Treasure of the Sierra Madre, The","Action, Adventure, Drama, Western",1948,40897,http://www.imdb.com/title/tt40897,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MzUzOTYwOV5BMl5BanBnXkFtZTgwNDA4MzgyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",EQyqvFVe4Y4
954,1255,Bad Taste,"Comedy, Horror, Sci-Fi",1987,92610,http://www.imdb.com/title/tt92610,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",88NkEpxF6PU
955,1256,Duck Soup,"Comedy, Musical, War",1933,23969,http://www.imdb.com/title/tt23969,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",_TpKN9Tq9aQ
956,1257,Better Off Dead...,"Comedy, Romance",1985,88794,http://www.imdb.com/title/tt88794,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmMjE0MzMtZmQzYi00NjQ1LTk5ODgtYWEzZDViODkxNWFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",DWTouGjZt6A
957,1258,"Shining, The",Horror,1980,81505,http://www.imdb.com/title/tt81505,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",ANKdpe4J2h0
958,1259,Stand by Me,"Adventure, Drama",1986,92005,http://www.imdb.com/title/tt92005,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODliZDYtMGMyYy00ZDQzLTgzOTMtMWY5YWEyNTBhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",FUVnfaA-kpI
959,1260,M,"Crime, Film-Noir, Thriller",1931,22100,http://www.imdb.com/title/tt22100,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjA5NzU5MV5BMl5BanBnXkFtZTgwMDk1MTA5MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",nsVproWjN6c
960,1261,Evil Dead II (Dead by Dawn),"Action, Comedy, Fantasy, Horror",1987,92991,http://www.imdb.com/title/tt92991,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4Nzg5MjMwNzFeQTJeQWpwZ15BbWU4MDA2NDg4MDcx._V1_UX182_CR0,0,182,268_AL_.jpg",KCzXJWYB2-g
961,1262,"Great Escape, The","Action, Adventure, Drama, War",1963,57115,http://www.imdb.com/title/tt57115,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MTQwNDI3Nl5BMl5BanBnXkFtZTcwNDk4MTkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",r9Q_WESQUVw
962,1263,"Deer Hunter, The","Drama, War",1978,77416,http://www.imdb.com/title/tt77416,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzYmRmZTQtYjk2NS00MDdlLTkxMDAtMTE2YTM2ZmNlMTBkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",SKHZ5-JThFE
963,1264,Diva,"Action, Drama, Mystery, Romance, Thriller",1981,82269,http://www.imdb.com/title/tt82269,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0N2Y5Y2UtMjNlMS00N2IwLTk4ODgtMjkwZDViZjA0MDEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",Lugx0xX2G54
964,1265,Groundhog Day,"Comedy, Fantasy, Romance",1993,107048,http://www.imdb.com/title/tt107048,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",tSVeDx9fk60
965,1266,Unforgiven,"Drama, Western",1992,105695,http://www.imdb.com/title/tt105695,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",yGQm50DTOVk
966,1267,"Manchurian Candidate, The","Crime, Thriller, War",1962,56218,http://www.imdb.com/title/tt56218,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tgCyowLRfvA
967,1268,Pump Up the Volume,"Comedy, Drama",1990,100436,http://www.imdb.com/title/tt100436,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzY2OTkzNzUyNl5BMl5BanBnXkFtZTgwNTY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",MuhHPQxS2nQ
968,1269,Arsenic and Old Lace,"Comedy, Mystery, Thriller",1944,36613,http://www.imdb.com/title/tt36613,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",GCWBDwkhGN0
969,1270,Back to the Future,"Adventure, Comedy, Sci-Fi",1985,88763,http://www.imdb.com/title/tt88763,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",AM28GvL8oCM
970,1271,Fried Green Tomatoes,"Comedy, Crime, Drama",1991,101921,http://www.imdb.com/title/tt101921,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzI1NTkwMl5BMl5BanBnXkFtZTgwMzkwNTcxMTE@._V1_UY268_CR5,0,182,268_AL_.jpg",o5hb5mc-dfI
971,1272,Patton,"Drama, War",1970,66206,http://www.imdb.com/title/tt66206,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",g-0dTpzNzwo
972,1273,Down by Law,"Comedy, Drama, Film-Noir",1986,90967,http://www.imdb.com/title/tt90967,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_UX182_CR0,0,182,268_AL_.jpg",fS6Id_TJc6E
973,1274,Akira,"Action, Adventure, Animation, Sci-Fi",1988,94625,http://www.imdb.com/title/tt94625,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_UX182_CR0,0,182,268_AL_.jpg",R2buISZP-a0
974,1275,Highlander,"Action, Adventure, Fantasy",1986,91203,http://www.imdb.com/title/tt91203,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzc0NDk1NV5BMl5BanBnXkFtZTgwNTcyMDEyODE@._V1_UX182_CR0,0,182,268_AL_.jpg",omOZyLmNMJs
975,1276,Cool Hand Luke,Drama,1967,61512,http://www.imdb.com/title/tt61512,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWFlNzZhYmYtYTI5YS00MDQyLWIyNTUtNTRjMWUwNTEzNjA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",CDWJmrt-5I4
976,1277,Cyrano de Bergerac,"Comedy, Drama, Romance",1990,99334,http://www.imdb.com/title/tt99334,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTI5ODc3Nl5BMl5BanBnXkFtZTcwNjkyNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ab6eaj4fdMA
977,1278,Young Frankenstein,"Comedy, Fantasy",1974,72431,http://www.imdb.com/title/tt72431,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_UX182_CR0,0,182,268_AL_.jpg",YCWBl7orBKo
978,1279,Night on Earth,"Comedy, Drama",1991,102536,http://www.imdb.com/title/tt102536,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTkxOTQwMF5BMl5BanBnXkFtZTcwNzQ4MzA1MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",F1m6GlPyOSU
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua),Drama,1991,101640,http://www.imdb.com/title/tt101640,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNjY5NDcwNV5BMl5BanBnXkFtZTcwNzEwMzg4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",vivaoPZhIH8
980,1281,"Great Dictator, The","Comedy, Drama, War",1940,32553,http://www.imdb.com/title/tt32553,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",k8bVG8XC-4I
981,1282,Fantasia,"Animation, Children, Fantasy, Musical",1940,32455,http://www.imdb.com/title/tt32455,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE4ZDQ2YWUtYTIzNi00NTI0LTkxMjQtODBjZjE4NjkxNGI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",MiVWMtB3YPg
982,1283,High Noon,"Drama, Western",1952,44706,http://www.imdb.com/title/tt44706,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",g9CR_tib0CA
983,1284,"Big Sleep, The","Crime, Film-Noir, Mystery",1946,38355,http://www.imdb.com/title/tt38355,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5MjM5MzY5M15BMl5BanBnXkFtZTgwNjg3MzgyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",Sqoxk3SrZRw
984,1285,Heathers,Comedy,1989,97493,http://www.imdb.com/title/tt97493,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0Mjc3ODAwNV5BMl5BanBnXkFtZTgwMDM3ODI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7EsMeYlzwCU
985,1286,Somewhere in Time,"Drama, Romance",1980,81534,http://www.imdb.com/title/tt81534,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTI4MzE3MV5BMl5BanBnXkFtZTcwOTMzNzAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",9uicvPZSKIM
986,1287,Ben-Hur,"Action, Adventure, Drama",1959,52618,http://www.imdb.com/title/tt52618,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",edlIdpopk1w
987,1288,This Is Spinal Tap,Comedy,1984,88258,http://www.imdb.com/title/tt88258,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",YZbHagBNY98
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),Documentary,1983,85809,http://www.imdb.com/title/tt85809,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjlmMWVhYjQtNTZmOC00OTE4LWIxMGItOTg2OTlkZTZkYmI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",1jM2WA2WbDc
989,1290,Some Kind of Wonderful,"Drama, Romance",1987,94006,http://www.imdb.com/title/tt94006,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5ODExMjc5MV5BMl5BanBnXkFtZTgwODc3MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",aNmP7z1Eemo
